school_name,school_id,sport,sport_id,season,schedule_url,scrape_active
Fair Grove High School,290,Boys Soccer,8,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=290&alg=8,FALSE
Fair Grove High School,290,Boys Basketball,5,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=290&alg=5,FALSE
Fair Grove High School,290,Girls Basketball,6,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=290&alg=6,FALSE
Fair Grove High School,290,Girls Soccer,9,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=290&alg=9,FALSE
Fair Grove High School,290,Spring Baseball,4,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=290&alg=4,FALSE
Fair Grove High School,290,Spring Softball,3,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=290&alg=3,FALSE
Fair Play High School,291,Football,1,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=291&alg=1,FALSE
Fair Play High School,291,Fall Softball,68,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=291&alg=68,FALSE
Fair Play High School,291,Girls Volleyball,12,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=291&alg=12,FALSE
Fair Play High School,291,Boys Soccer,8,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=291&alg=8,FALSE
Fair Play High School,291,Boys Basketball,5,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=291&alg=5,FALSE
Fair Play High School,291,Girls Basketball,6,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=291&alg=6,FALSE
Fair Play High School,291,Girls Soccer,9,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=291&alg=9,FALSE
Fair Play High School,291,Spring Baseball,4,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=291&alg=4,FALSE
Fair Play High School,291,Spring Softball,3,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=291&alg=3,FALSE
Fairfax High School,292,Football,1,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=292&alg=1,FALSE
Fairfax High School,292,Fall Softball,68,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=292&alg=68,FALSE
Fairfax High School,292,Girls Volleyball,12,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=292&alg=12,FALSE
Fairfax High School,292,Boys Soccer,8,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=292&alg=8,FALSE
Fairfax High School,292,Boys Basketball,5,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=292&alg=5,FALSE
Fairfax High School,292,Girls Basketball,6,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=292&alg=6,FALSE
Fairfax High School,292,Girls Soccer,9,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=292&alg=9,FALSE
Fairfax High School,292,Spring Baseball,4,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=292&alg=4,FALSE
Fairfax High School,292,Spring Softball,3,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=292&alg=3,FALSE
Faith Christian Academy High School,1660,Football,1,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=1660&alg=1,FALSE
Faith Christian Academy High School,1660,Fall Softball,68,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=1660&alg=68,FALSE
Faith Christian Academy High School,1660,Girls Volleyball,12,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=1660&alg=12,FALSE
Faith Christian Academy High School,1660,Boys Soccer,8,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=1660&alg=8,FALSE
Faith Christian Academy High School,1660,Boys Basketball,5,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=1660&alg=5,FALSE
Faith Christian Academy High School,1660,Girls Basketball,6,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=1660&alg=6,FALSE
Faith Christian Academy High School,1660,Girls Soccer,9,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=1660&alg=9,FALSE
Faith Christian Academy High School,1660,Spring Baseball,4,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=1660&alg=4,FALSE
Faith Christian Academy High School,1660,Spring Softball,3,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=1660&alg=3,FALSE
Faith Walk Academy High School,1235,Football,1,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=1235&alg=1,FALSE
Faith Walk Academy High School,1235,Fall Softball,68,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=1235&alg=68,FALSE
Faith Walk Academy High School,1235,Girls Volleyball,12,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=1235&alg=12,FALSE
Faith Walk Academy High School,1235,Boys Soccer,8,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=1235&alg=8,FALSE
Faith Walk Academy High School,1235,Boys Basketball,5,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=1235&alg=5,FALSE
Faith Walk Academy High School,1235,Girls Basketball,6,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=1235&alg=6,FALSE
Faith Walk Academy High School,1235,Girls Soccer,9,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=1235&alg=9,FALSE
Faith Walk Academy High School,1235,Spring Baseball,4,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=1235&alg=4,FALSE
Faith Walk Academy High School,1235,Spring Softball,3,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=1235&alg=3,FALSE
Farmington High School,59,Football,1,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=59&alg=1,FALSE
Farmington High School,59,Fall Softball,68,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=59&alg=68,FALSE
Farmington High School,59,Girls Volleyball,12,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=59&alg=12,FALSE
Farmington High School,59,Boys Soccer,8,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=59&alg=8,FALSE
Farmington High School,59,Boys Basketball,5,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=59&alg=5,FALSE
Farmington High School,59,Girls Basketball,6,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=59&alg=6,FALSE
Farmington High School,59,Girls Soccer,9,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=59&alg=9,FALSE
Farmington High School,59,Spring Baseball,4,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=59&alg=4,FALSE
Farmington High School,59,Spring Softball,3,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=59&alg=3,FALSE
Father Tolton Regional Catholic High School,917,Football,1,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=917&alg=1,FALSE
Father Tolton Regional Catholic High School,917,Fall Softball,68,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=917&alg=68,FALSE
Father Tolton Regional Catholic High School,917,Girls Volleyball,12,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=917&alg=12,FALSE
Father Tolton Regional Catholic High School,917,Boys Soccer,8,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=917&alg=8,FALSE
Father Tolton Regional Catholic High School,917,Boys Basketball,5,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=917&alg=5,FALSE
Father Tolton Regional Catholic High School,917,Girls Basketball,6,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=917&alg=6,FALSE
Father Tolton Regional Catholic High School,917,Girls Soccer,9,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=917&alg=9,FALSE
Father Tolton Regional Catholic High School,917,Spring Baseball,4,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=917&alg=4,FALSE
Father Tolton Regional Catholic High School,917,Spring Softball,3,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=917&alg=3,FALSE
Fatima High School,293,Football,1,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=293&alg=1,FALSE
Fatima High School,293,Fall Softball,68,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=293&alg=68,FALSE
Fatima High School,293,Girls Volleyball,12,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=293&alg=12,FALSE
Fatima High School,293,Boys Soccer,8,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=293&alg=8,FALSE
Fatima High School,293,Boys Basketball,5,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=293&alg=5,FALSE
Fatima High School,293,Girls Basketball,6,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=293&alg=6,FALSE
Fatima High School,293,Girls Soccer,9,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=293&alg=9,FALSE
Fatima High School,293,Spring Baseball,4,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=293&alg=4,FALSE
Fatima High School,293,Spring Softball,3,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=293&alg=3,FALSE
Fayette High School,294,Football,1,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=294&alg=1,FALSE
Fayette High School,294,Fall Softball,68,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=294&alg=68,FALSE
Fayette High School,294,Girls Volleyball,12,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=294&alg=12,FALSE
Fayette High School,294,Boys Soccer,8,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=294&alg=8,FALSE
Fayette High School,294,Boys Basketball,5,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=294&alg=5,FALSE
Fayette High School,294,Girls Basketball,6,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=294&alg=6,FALSE
Fayette High School,294,Girls Soccer,9,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=294&alg=9,FALSE
Fayette High School,294,Spring Baseball,4,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=294&alg=4,FALSE
Fayette High School,294,Spring Softball,3,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=294&alg=3,FALSE
Festus High School,60,Football,1,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=60&alg=1,FALSE
Festus High School,60,Fall Softball,68,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=60&alg=68,FALSE
Festus High School,60,Girls Volleyball,12,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=60&alg=12,FALSE
Festus High School,60,Boys Soccer,8,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=60&alg=8,FALSE
Festus High School,60,Boys Basketball,5,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=60&alg=5,FALSE
Festus High School,60,Girls Basketball,6,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=60&alg=6,FALSE
Festus High School,60,Girls Soccer,9,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=60&alg=9,FALSE
Festus High School,60,Spring Baseball,4,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=60&alg=4,FALSE
Festus High School,60,Spring Softball,3,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=60&alg=3,FALSE
Fordland High School,295,Football,1,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=295&alg=1,FALSE
Fordland High School,295,Fall Softball,68,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=295&alg=68,FALSE
Fordland High School,295,Girls Volleyball,12,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=295&alg=12,FALSE
Fordland High School,295,Boys Soccer,8,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=295&alg=8,FALSE
Fordland High School,295,Boys Basketball,5,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=295&alg=5,FALSE
Fordland High School,295,Girls Basketball,6,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=295&alg=6,FALSE
Fordland High School,295,Girls Soccer,9,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=295&alg=9,FALSE
Fordland High School,295,Spring Baseball,4,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=295&alg=4,FALSE
Fordland High School,295,Spring Softball,3,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=295&alg=3,FALSE
Fort Osage High School,577,Football,1,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=577&alg=1,FALSE
Fort Osage High School,577,Fall Softball,68,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=577&alg=68,FALSE
Fort Osage High School,577,Girls Volleyball,12,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=577&alg=12,FALSE
Fort Osage High School,577,Boys Soccer,8,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=577&alg=8,FALSE
Fort Osage High School,577,Boys Basketball,5,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=577&alg=5,FALSE
Fort Osage High School,577,Girls Basketball,6,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=577&alg=6,FALSE
Fort Osage High School,577,Girls Soccer,9,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=577&alg=9,FALSE
Fort Osage High School,577,Spring Baseball,4,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=577&alg=4,FALSE
Fort Osage High School,577,Spring Softball,3,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=577&alg=3,FALSE
Fox High School,70,Football,1,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=70&alg=1,FALSE
Fox High School,70,Fall Softball,68,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=70&alg=68,FALSE
Fox High School,70,Girls Volleyball,12,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=70&alg=12,FALSE
Fox High School,70,Boys Soccer,8,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=70&alg=8,FALSE
Fox High School,70,Boys Basketball,5,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=70&alg=5,FALSE
Fox High School,70,Girls Basketball,6,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=70&alg=6,FALSE
Fox High School,70,Girls Soccer,9,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=70&alg=9,FALSE
Fox High School,70,Spring Baseball,4,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=70&alg=4,FALSE
Fox High School,70,Spring Softball,3,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=70&alg=3,FALSE
Francis Howell Central High School,72,Football,1,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=72&alg=1,FALSE
Francis Howell Central High School,72,Fall Softball,68,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=72&alg=68,FALSE
Francis Howell Central High School,72,Girls Volleyball,12,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=72&alg=12,FALSE
Francis Howell Central High School,72,Boys Soccer,8,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=72&alg=8,FALSE
Francis Howell Central High School,72,Boys Basketball,5,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=72&alg=5,FALSE
Francis Howell Central High School,72,Girls Basketball,6,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=72&alg=6,FALSE
Francis Howell Central High School,72,Girls Soccer,9,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=72&alg=9,FALSE
Francis Howell Central High School,72,Spring Baseball,4,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=72&alg=4,FALSE
Francis Howell Central High School,72,Spring Softball,3,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=72&alg=3,FALSE
Francis Howell High School,71,Football,1,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=71&alg=1,FALSE
Francis Howell High School,71,Fall Softball,68,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=71&alg=68,FALSE
Francis Howell High School,71,Girls Volleyball,12,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=71&alg=12,FALSE
Francis Howell High School,71,Boys Soccer,8,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=71&alg=8,FALSE
Francis Howell High School,71,Boys Basketball,5,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=71&alg=5,FALSE
Francis Howell High School,71,Girls Basketball,6,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=71&alg=6,FALSE
Francis Howell High School,71,Girls Soccer,9,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=71&alg=9,FALSE
Francis Howell High School,71,Spring Baseball,4,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=71&alg=4,FALSE
Francis Howell High School,71,Spring Softball,3,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=71&alg=3,FALSE
Francis Howell North High School,75,Football,1,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=75&alg=1,FALSE
Francis Howell North High School,75,Fall Softball,68,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=75&alg=68,FALSE
Francis Howell North High School,75,Girls Volleyball,12,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=75&alg=12,FALSE
Francis Howell North High School,75,Boys Soccer,8,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=75&alg=8,FALSE
Francis Howell North High School,75,Boys Basketball,5,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=75&alg=5,FALSE
Francis Howell North High School,75,Girls Basketball,6,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=75&alg=6,FALSE
Francis Howell North High School,75,Girls Soccer,9,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=75&alg=9,FALSE
Francis Howell North High School,75,Spring Baseball,4,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=75&alg=4,FALSE
Francis Howell North High School,75,Spring Softball,3,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=75&alg=3,FALSE
Frederick Douglass High School,77,Football,1,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=77&alg=1,FALSE
Frederick Douglass High School,77,Fall Softball,68,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=77&alg=68,FALSE
Frederick Douglass High School,77,Girls Volleyball,12,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=77&alg=12,FALSE
Frederick Douglass High School,77,Boys Soccer,8,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=77&alg=8,FALSE
Frederick Douglass High School,77,Boys Basketball,5,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=77&alg=5,FALSE
Frederick Douglass High School,77,Girls Basketball,6,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=77&alg=6,FALSE
Frederick Douglass High School,77,Girls Soccer,9,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=77&alg=9,FALSE
Frederick Douglass High School,77,Spring Baseball,4,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=77&alg=4,FALSE
Frederick Douglass High School,77,Spring Softball,3,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=77&alg=3,FALSE
Fredericktown High School,79,Football,1,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=79&alg=1,FALSE
Fredericktown High School,79,Fall Softball,68,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=79&alg=68,FALSE
Fredericktown High School,79,Girls Volleyball,12,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=79&alg=12,FALSE
Fredericktown High School,79,Boys Soccer,8,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=79&alg=8,FALSE
Fredericktown High School,79,Boys Basketball,5,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=79&alg=5,FALSE
Fredericktown High School,79,Girls Basketball,6,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=79&alg=6,FALSE
Fredericktown High School,79,Girls Soccer,9,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=79&alg=9,FALSE
Fredericktown High School,79,Spring Baseball,4,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=79&alg=4,FALSE
Fredericktown High School,79,Spring Softball,3,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=79&alg=3,FALSE
Frontier School of Excellence Charter High School,916,Football,1,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=916&alg=1,FALSE
Frontier School of Excellence Charter High School,916,Fall Softball,68,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=916&alg=68,FALSE
Frontier School of Excellence Charter High School,916,Girls Volleyball,12,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=916&alg=12,FALSE
Frontier School of Excellence Charter High School,916,Boys Soccer,8,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=916&alg=8,FALSE
Frontier School of Excellence Charter High School,916,Boys Basketball,5,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=916&alg=5,FALSE
Frontier School of Excellence Charter High School,916,Girls Basketball,6,Winter,https://www.mshsaa.org/MySchool/Schedule.aspx?s=916&alg=6,FALSE
Frontier School of Excellence Charter High School,916,Girls Soccer,9,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=916&alg=9,FALSE
Frontier School of Excellence Charter High School,916,Spring Baseball,4,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=916&alg=4,FALSE
Frontier School of Excellence Charter High School,916,Spring Softball,3,Spring,https://www.mshsaa.org/MySchool/Schedule.aspx?s=916&alg=3,FALSE
Frontier STEM Charter High School,961,Football,1,Fall,https://www.mshsaa.org/MySchool/Schedule.aspx?s=961&alg=1,FALSE
